"D1","Territorio","D2","Tipo dato","D7","Sesso","D8","Classe di età","D9","Paese di nascita","D10","Qualifica professionale","D13","Seleziona periodo","Value","Flag Codes","Flags"
"ITF3","Campania","AENTEMPYAA","numero dipendenti delle imprese attive (valori medi annui)","9","totale","Y_GE15","15 anni e più","IT","Italia","6","operaio","2016","2016",414604.77,,
"ITF3","Campania","AENTEMPYAA","numero dipendenti delle imprese attive (valori medi annui)","9","totale","Y_GE15","15 anni e più","IT","Italia","6","operaio","2017","2017",423404.38,,
"ITF3","Campania","AENTEMPYAA","numero dipendenti delle imprese attive (valori medi annui)","9","totale","Y30-49","30-49 anni","IT","Italia","6","operaio","2016","2016",218224.18,,
"ITF3","Campania","AENTEMPYAA","numero dipendenti delle imprese attive (valori medi annui)","9","totale","Y30-49","30-49 anni","IT","Italia","6","operaio","2017","2017",218924.3,,
"ITF3","Campania","AENTEMPYAA","numero dipendenti delle imprese attive (valori medi annui)","9","totale","Y_GE50","50 anni e più","IT","Italia","6","operaio","2016","2016",116864.81,,
"ITF3","Campania","AENTEMPYAA","numero dipendenti delle imprese attive (valori medi annui)","9","totale","Y_GE50","50 anni e più","IT","Italia","6","operaio","2017","2017",123266.51,,
"ITF3","Campania","AENTEMPYAA","numero dipendenti delle imprese attive (valori medi annui)","1","maschi","Y_GE15","15 anni e più","WORLD","Mondo","7","apprendista","2016","2016",9305.12,,
"ITF3","Campania","AENTEMPYAA","numero dipendenti delle imprese attive (valori medi annui)","1","maschi","Y_GE15","15 anni e più","WORLD","Mondo","7","apprendista","2017","2017",11479.1,,
"ITF3","Campania","AENTEMPYAA","numero dipendenti delle imprese attive (valori medi annui)","1","maschi","Y_GE50","50 anni e più","WORLD","Mondo","7","apprendista","2016","2016",5.03,,
"ITF3","Campania","AENTEMPYAA","numero dipendenti delle imprese attive (valori medi annui)","1","maschi","Y_GE50","50 anni e più","WORLD","Mondo","7","apprendista","2017","2017",26.63,,
"ITF3","Campania","AENTEMPYAA","numero dipendenti delle imprese attive (valori medi annui)","1","maschi","Y15-29","15-29 anni","IT","Italia","7","apprendista","2016","2016",7583.32,,
"ITF3","Campania","AENTEMPYAA","numero dipendenti delle imprese attive (valori medi annui)","1","maschi","Y15-29","15-29 anni","IT","Italia","7","apprendista","2017","2017",9472.69,,
"ITF3","Campania","AENTEMPYAA","numero dipendenti delle imprese attive (valori medi annui)","2","femmine","Y_GE15","15 anni e più","IT","Italia","7","apprendista","2016","2016",6652.22,,
"ITF3","Campania","AENTEMPYAA","numero dipendenti delle imprese attive (valori medi annui)","2","femmine","Y_GE15","15 anni e più","IT","Italia","7","apprendista","2017","2017",8235.58,,
"ITF3","Campania","AENTEMPYAA","numero dipendenti delle imprese attive (valori medi annui)","2","femmine","Y30-49","30-49 anni","IT","Italia","7","apprendista","2016","2016",839.53,,
"ITF3","Campania","AENTEMPYAA","numero dipendenti delle imprese attive (valori medi annui)","2","femmine","Y30-49","30-49 anni","IT","Italia","7","apprendista","2017","2017",1016.04,,
"ITF3","Campania","AENTEMPYAA","numero dipendenti delle imprese attive (valori medi annui)","2","femmine","Y_GE50","50 anni e più","IT","Italia","7","apprendista","2016","2016",1,,
"ITF3","Campania","AENTEMPYAA","numero dipendenti delle imprese attive (valori medi annui)","2","femmine","Y_GE50","50 anni e più","IT","Italia","7","apprendista","2017","2017",3.73,,
"ITF3","Campania","AENTEMPYAA","numero dipendenti delle imprese attive (valori medi annui)","9","totale","Y_GE15","15 anni e più","NAL","Non allocato","99","totale","2016","2016",1.56,,
"ITF3","Campania","AENTEMPYAA","numero dipendenti delle imprese attive (valori medi annui)","9","totale","Y_GE15","15 anni e più","NAL","Non allocato","99","totale","2017","2017",242.81,,
"ITF3","Campania","AENTEMPYAA","numero dipendenti delle imprese attive (valori medi annui)","9","totale","NSP","non indicato","WORLD","Mondo","99","totale","2016","2016",1.56,,
"ITF3","Campania","AENTEMPYAA","numero dipendenti delle imprese attive (valori medi annui)","9","totale","NSP","non indicato","WORLD","Mondo","99","totale","2017","2017",232.96,,
"ITF3","Campania","AENTEMPYAA","numero dipendenti delle imprese attive (valori medi annui)","2","femmine","Y15-29","15-29 anni","WORLD","Mondo","27","altro dipendente","2016","2016",73.32,,
"ITF3","Campania","AENTEMPYAA","numero dipendenti delle imprese attive (valori medi annui)","2","femmine","Y15-29","15-29 anni","WORLD","Mondo","27","altro dipendente","2017","2017",53.66,,
"ITF3","Campania","AENTEMPYAA","numero dipendenti delle imprese attive (valori medi annui)","9","totale","Y30-49","30-49 anni","WORLD","Mondo","27","altro dipendente","2016","2016",851.21,,
"ITF3","Campania","AENTEMPYAA","numero dipendenti delle imprese attive (valori medi annui)","9","totale","Y30-49","30-49 anni","WORLD","Mondo","27","altro dipendente","2017","2017",1008.12,,
"ITF3","Campania","AENTEMPYAA","numero dipendenti delle imprese attive (valori medi annui)","9","totale","Y_GE50","50 anni e più","WORLD","Mondo","27","altro dipendente","2016","2016",394.12,,
"ITF3","Campania","AENTEMPYAA","numero dipendenti delle imprese attive (valori medi annui)","9","totale","Y_GE50","50 anni e più","WORLD","Mondo","27","altro dipendente","2017","2017",688.94,,
"ITF3","Campania","AENTEMPYAA","numero dipendenti delle imprese attive (valori medi annui)","9","totale","Y15-29","15-29 anni","IT","Italia","27","altro dipendente","2016","2016",145.56,,
"ITF3","Campania","AENTEMPYAA","numero dipendenti delle imprese attive (valori medi annui)","9","totale","Y15-29","15-29 anni","IT","Italia","27","altro dipendente","2017","2017",130.44,,
"ITDA","Trentino Alto Adige / Südtirol","AENTEMPYAA","numero dipendenti delle imprese attive (valori medi annui)","1","maschi","Y15-29","15-29 anni","WORLD","Mondo","2","dirigente","2016","2016",2.42,,
"ITDA","Trentino Alto Adige / Südtirol","AENTEMPYAA","numero dipendenti delle imprese attive (valori medi annui)","1","maschi","Y15-29","15-29 anni","WORLD","Mondo","2","dirigente","2017","2017",3.59,,
"ITDA","Trentino Alto Adige / Südtirol","AENTEMPYAA","numero dipendenti delle imprese attive (valori medi annui)","2","femmine","Y_GE15","15 anni e più","WORLD","Mondo","2","dirigente","2016","2016",119.12,,
"ITDA","Trentino Alto Adige / Südtirol","AENTEMPYAA","numero dipendenti delle imprese attive (valori medi annui)","2","femmine","Y_GE15","15 anni e più","WORLD","Mondo","2","dirigente","2017","2017",121.96,,
"ITDA","Trentino Alto Adige / Südtirol","AENTEMPYAA","numero dipendenti delle imprese attive (valori medi annui)","2","femmine","Y30-49","30-49 anni","WORLD","Mondo","2","dirigente","2016","2016",69.74,,
"ITDA","Trentino Alto Adige / Südtirol","AENTEMPYAA","numero dipendenti delle imprese attive (valori medi annui)","2","femmine","Y30-49","30-49 anni","WORLD","Mondo","2","dirigente","2017","2017",67.25,,
"ITDA","Trentino Alto Adige / Südtirol","AENTEMPYAA","numero dipendenti delle imprese attive (valori medi annui)","9","totale","Y_GE15","15 anni e più","IT","Italia","2","dirigente","2016","2016",1451.85,,
"ITDA","Trentino Alto Adige / Südtirol","AENTEMPYAA","numero dipendenti delle imprese attive (valori medi annui)","9","totale","Y_GE15","15 anni e più","IT","Italia","2","dirigente","2017","2017",1466.71,,
"ITDA","Trentino Alto Adige / Südtirol","AENTEMPYAA","numero dipendenti delle imprese attive (valori medi annui)","9","totale","Y30-49","30-49 anni","IT","Italia","2","dirigente","2016","2016",622.72,,
"ITDA","Trentino Alto Adige / Südtirol","AENTEMPYAA","numero dipendenti delle imprese attive (valori medi annui)","9","totale","Y30-49","30-49 anni","IT","Italia","2","dirigente","2017","2017",606.81,,
"ITDA","Trentino Alto Adige / Südtirol","AENTEMPYAA","numero dipendenti delle imprese attive (valori medi annui)","1","maschi","Y_GE15","15 anni e più","WORLD","Mondo","3","quadro","2016","2016",5289.35,,
"ITDA","Trentino Alto Adige / Südtirol","AENTEMPYAA","numero dipendenti delle imprese attive (valori medi annui)","1","maschi","Y_GE15","15 anni e più","WORLD","Mondo","3","quadro","2017","2017",5471.41,,
"ITDA","Trentino Alto Adige / Südtirol","AENTEMPYAA","numero dipendenti delle imprese attive (valori medi annui)","1","maschi","Y30-49","30-49 anni","WORLD","Mondo","3","quadro","2016","2016",2728.67,,
"ITDA","Trentino Alto Adige / Südtirol","AENTEMPYAA","numero dipendenti delle imprese attive (valori medi annui)","1","maschi","Y30-49","30-49 anni","WORLD","Mondo","3","quadro","2017","2017",2727.62,,
"ITDA","Trentino Alto Adige / Südtirol","AENTEMPYAA","numero dipendenti delle imprese attive (valori medi annui)","1","maschi","Y_GE50","50 anni e più","WORLD","Mondo","3","quadro","2016","2016",2540.08,,
"ITDA","Trentino Alto Adige / Südtirol","AENTEMPYAA","numero dipendenti delle imprese attive (valori medi annui)","1","maschi","Y_GE50","50 anni e più","WORLD","Mondo","3","quadro","2017","2017",2712.05,,
"ITDA","Trentino Alto Adige / Südtirol","AENTEMPYAA","numero dipendenti delle imprese attive (valori medi annui)","1","maschi","Y15-29","15-29 anni","IT","Italia","3","quadro","2016","2016",18.19,,
"ITDA","Trentino Alto Adige / Südtirol","AENTEMPYAA","numero dipendenti delle imprese attive (valori medi annui)","1","maschi","Y15-29","15-29 anni","IT","Italia","3","quadro","2017","2017",27.96,,
"ITDA","Trentino Alto Adige / Südtirol","AENTEMPYAA","numero dipendenti delle imprese attive (valori medi annui)","2","femmine","Y30-49","30-49 anni","IT","Italia","3","quadro","2016","2016",756.53,,
"ITDA","Trentino Alto Adige / Südtirol","AENTEMPYAA","numero dipendenti delle imprese attive (valori medi annui)","2","femmine","Y30-49","30-49 anni","IT","Italia","3","quadro","2017","2017",793.35,,
"ITDA","Trentino Alto Adige / Südtirol","AENTEMPYAA","numero dipendenti delle imprese attive (valori medi annui)","1","maschi","Y_GE15","15 anni e più","IT","Italia","4","impiegato","2016","2016",38227.67,,
"ITDA","Trentino Alto Adige / Südtirol","AENTEMPYAA","numero dipendenti delle imprese attive (valori medi annui)","1","maschi","Y_GE15","15 anni e più","IT","Italia","4","impiegato","2017","2017",39846.02,,
"ITDA","Trentino Alto Adige / Südtirol","AENTEMPYAA","numero dipendenti delle imprese attive (valori medi annui)","1","maschi","Y30-49","30-49 anni","IT","Italia","4","impiegato","2016","2016",23476.11,,
"ITDA","Trentino Alto Adige / Südtirol","AENTEMPYAA","numero dipendenti delle imprese attive (valori medi annui)","1","maschi","Y30-49","30-49 anni","IT","Italia","4","impiegato","2017","2017",24209.71,,
"ITDA","Trentino Alto Adige / Südtirol","AENTEMPYAA","numero dipendenti delle imprese attive (valori medi annui)","2","femmine","Y15-29","15-29 anni","WORLD","Mondo","4","impiegato","2016","2016",9113.99,,
"ITDA","Trentino Alto Adige / Südtirol","AENTEMPYAA","numero dipendenti delle imprese attive (valori medi annui)","2","femmine","Y15-29","15-29 anni","WORLD","Mondo","4","impiegato","2017","2017",9425.21,,
"ITDA","Trentino Alto Adige / Südtirol","AENTEMPYAA","numero dipendenti delle imprese attive (valori medi annui)","9","totale","Y30-49","30-49 anni","WORLD","Mondo","4","impiegato","2016","2016",56035.44,,
"ITDA","Trentino Alto Adige / Südtirol","AENTEMPYAA","numero dipendenti delle imprese attive (valori medi annui)","9","totale","Y30-49","30-49 anni","WORLD","Mondo","4","impiegato","2017","2017",57988.2,,
"ITDA","Trentino Alto Adige / Südtirol","AENTEMPYAA","numero dipendenti delle imprese attive (valori medi annui)","9","totale","Y_GE50","50 anni e più","WORLD","Mondo","4","impiegato","2016","2016",19981.84,,
"ITDA","Trentino Alto Adige / Südtirol","AENTEMPYAA","numero dipendenti delle imprese attive (valori medi annui)","9","totale","Y_GE50","50 anni e più","WORLD","Mondo","4","impiegato","2017","2017",21716.98,,
"ITDA","Trentino Alto Adige / Südtirol","AENTEMPYAA","numero dipendenti delle imprese attive (valori medi annui)","9","totale","Y15-29","15-29 anni","IT","Italia","4","impiegato","2016","2016",14725.29,,
"ITDA","Trentino Alto Adige / Südtirol","AENTEMPYAA","numero dipendenti delle imprese attive (valori medi annui)","9","totale","Y15-29","15-29 anni","IT","Italia","4","impiegato","2017","2017",15239.83,,
"ITDA","Trentino Alto Adige / Südtirol","AENTEMPYAA","numero dipendenti delle imprese attive (valori medi annui)","1","maschi","Y_GE15","15 anni e più","WORLD","Mondo","6","operaio","2016","2016",95450.72,,
"ITDA","Trentino Alto Adige / Südtirol","AENTEMPYAA","numero dipendenti delle imprese attive (valori medi annui)","1","maschi","Y_GE15","15 anni e più","WORLD","Mondo","6","operaio","2017","2017",99751.78,,
"ITDA","Trentino Alto Adige / Südtirol","AENTEMPYAA","numero dipendenti delle imprese attive (valori medi annui)","1","maschi","Y30-49","30-49 anni","WORLD","Mondo","6","operaio","2016","2016",50791.78,,
"ITDA","Trentino Alto Adige / Südtirol","AENTEMPYAA","numero dipendenti delle imprese attive (valori medi annui)","1","maschi","Y30-49","30-49 anni","WORLD","Mondo","6","operaio","2017","2017",51716.62,,
"ITDA","Trentino Alto Adige / Südtirol","AENTEMPYAA","numero dipendenti delle imprese attive (valori medi annui)","1","maschi","Y_GE50","50 anni e più","WORLD","Mondo","6","operaio","2016","2016",26139.02,,
"ITDA","Trentino Alto Adige / Südtirol","AENTEMPYAA","numero dipendenti delle imprese attive (valori medi annui)","1","maschi","Y_GE50","50 anni e più","WORLD","Mondo","6","operaio","2017","2017",28482.79,,
"ITDA","Trentino Alto Adige / Südtirol","AENTEMPYAA","numero dipendenti delle imprese attive (valori medi annui)","1","maschi","Y15-29","15-29 anni","IT","Italia","6","operaio","2016","2016",14318.47,,
"ITDA","Trentino Alto Adige / Südtirol","AENTEMPYAA","numero dipendenti delle imprese attive (valori medi annui)","1","maschi","Y15-29","15-29 anni","IT","Italia","6","operaio","2017","2017",14924.85,,
"ITDA","Trentino Alto Adige / Südtirol","AENTEMPYAA","numero dipendenti delle imprese attive (valori medi annui)","2","femmine","Y_GE15","15 anni e più","IT","Italia","6","operaio","2016","2016",33403.49,,
"ITDA","Trentino Alto Adige / Südtirol","AENTEMPYAA","numero dipendenti delle imprese attive (valori medi annui)","2","femmine","Y_GE15","15 anni e più","IT","Italia","6","operaio","2017","2017",35778.62,,
"ITDA","Trentino Alto Adige / Südtirol","AENTEMPYAA","numero dipendenti delle imprese attive (valori medi annui)","2","femmine","Y30-49","30-49 anni","IT","Italia","6","operaio","2016","2016",14859.68,,
"ITDA","Trentino Alto Adige / Südtirol","AENTEMPYAA","numero dipendenti delle imprese attive (valori medi annui)","2","femmine","Y30-49","30-49 anni","IT","Italia","6","operaio","2017","2017",15068.61,,
"ITDA","Trentino Alto Adige / Südtirol","AENTEMPYAA","numero dipendenti delle imprese attive (valori medi annui)","2","femmine","Y_GE50","50 anni e più","IT","Italia","6","operaio","2016","2016",12180.81,,
"ITDA","Trentino Alto Adige / Südtirol","AENTEMPYAA","numero dipendenti delle imprese attive (valori medi annui)","2","femmine","Y_GE50","50 anni e più","IT","Italia","6","operaio","2017","2017",13465.67,,
"ITDA","Trentino Alto Adige / Südtirol","AENTEMPYAA","numero dipendenti delle imprese attive (valori medi annui)","9","totale","Y15-29","15-29 anni","WORLD","Mondo","6","operaio","2016","2016",27393.06,,
"ITDA","Trentino Alto Adige / Südtirol","AENTEMPYAA","numero dipendenti delle imprese attive (valori medi annui)","9","totale","Y15-29","15-29 anni","WORLD","Mondo","6","operaio","2017","2017",29391.01,,
"ITDA","Trentino Alto Adige / Südtirol","AENTEMPYAA","numero dipendenti delle imprese attive (valori medi annui)","1","maschi","Y_GE15","15 anni e più","IT","Italia","7","apprendista","2016","2016",5242.65,,
"ITDA","Trentino Alto Adige / Südtirol","AENTEMPYAA","numero dipendenti delle imprese attive (valori medi annui)","1","maschi","Y_GE15","15 anni e più","IT","Italia","7","apprendista","2017","2017",5638.02,,
"ITDA","Trentino Alto Adige / Südtirol","AENTEMPYAA","numero dipendenti delle imprese attive (valori medi annui)","1","maschi","Y30-49","30-49 anni","IT","Italia","7","apprendista","2016","2016",146.69,,
"ITDA","Trentino Alto Adige / Südtirol","AENTEMPYAA","numero dipendenti delle imprese attive (valori medi annui)","1","maschi","Y30-49","30-49 anni","IT","Italia","7","apprendista","2017","2017",148.29,,
"ITDA","Trentino Alto Adige / Südtirol","AENTEMPYAA","numero dipendenti delle imprese attive (valori medi annui)","2","femmine","Y15-29","15-29 anni","WORLD","Mondo","7","apprendista","2016","2016",2917.84,,
"ITDA","Trentino Alto Adige / Südtirol","AENTEMPYAA","numero dipendenti delle imprese attive (valori medi annui)","2","femmine","Y15-29","15-29 anni","WORLD","Mondo","7","apprendista","2017","2017",3165.67,,
"ITDA","Trentino Alto Adige / Südtirol","AENTEMPYAA","numero dipendenti delle imprese attive (valori medi annui)","9","totale","Y30-49","30-49 anni","WORLD","Mondo","7","apprendista","2016","2016",345.33,,
